
903,810.0
904,1272.0
905,731.0
906,1037.0
907,634.0
908,815.0
909,752.0
910,600.0
911,720.0
912,653.0
913,1325.0
914,1032.0
915,618.0
916,743.0
917,1036.0
918,238.0
919,1041.0
920,1042.0
921,1058.0
922,1341.0
923,241.0
924,1925.0
925,608.0
926,1039.0
927,812.0
928,620.0
929,653.0
930,1030.0
931,1046.0
932,1031.0
933,1001.0
934,1042.0
935,443.0
936,740.0
937,611.0
938,1349.0
939,811.0
940,653.0
941,249.0
942,607.0
943,623.0
944,603.0
945,627.0
946,1030.0
947,599.0
948,812.0
949,1317.0
950,771.0
951,251.0
952,1039.0
953,1022.0
954,242.0
955,793.0
956,607.0
957,1030.0
958,633.0
959,1338.0
960,813.0
961,617.0
962,814.0
963,636.0
964,619.0
965,1038.0
966,242.0
967,612.0
968,1565.0
969,247.0
970,1029.0
971,1316.0
972,1340.0
973,778.0
974,1565.0
975,1545.0
976,243.0
977,1039.0
978,813.0
979,244.0
980,1570.0
981,1300.0
982,236.0
983,251.0
984,248.0
985,1350.0
986,1414.0
987,1330.0
988,250.0
989,814.0
990,590.0
991,989.0
992,810.0
993,249.0
994,651.0
995,613.0
996,1040.0
997,797.0
998,1341.0
999,819.0
1000,250.0
1001,1022.0
1002,1341.0
1003,1041.0
1004,653.0
1005,248.0
1006,609.0
1007,1154.0
1008,1326.0
1009,246.0
1010,1582.0
1011,608.0
1012,1061.0
1013,250.0
1014,609.0
1015,1069.0
1016,1039.0
1017,249.0
1018,1055.0
1019,751.0
1020,1037.0
1021,597.0
1022,1333.0
1023,1043.0
1024,1056.0
1025,740.0
1026,1418.0
1027,803.0
1028,806.0
1029,1148.0
1030,1316.0
1031,609.0
1032,247.0
1033,612.0
1034,605.0
1035,800.0
1036,1034.0
1037,813.0
1038,811.0
1039,248.0
1040,234.0
1041,709.0
1042,1319.0
1043,232.0
1044,1023.0
1045,608.0
1046,245.0
1047,651.0
1048,239.0
1049,1041.0
1050,1034.0
1051,630.0
1052,621.0
1053,1035.0
1054,1066.0
1055,1310.0
1056,241.0
1057,240.0
1058,1575.0
1059,622.0
1060,654.0
1061,616.0
1062,755.0
1063,1054.0
1064,1344.0
1065,248.0
1066,617.0
1067,1347.0
1068,1026.0
1069,251.0
1070,608.0
1071,242.0
1072,1150.0
1073,640.0
1074,236.0
1075,1042.0
1076,238.0
1077,1036.0
1078,243.0
1079,814.0
1080,1044.0
1081,249.0
1082,1037.0
1083,1694.0
1084,1336.0
1085,654.0
1086,248.0
1087,609.0
1088,637.0
1089,247.0
1090,653.0
1091,1317.0
1092,235.0
1093,1039.0
1094,814.0
1095,233.0
1096,632.0
1097,611.0
1098,628.0
1099,241.0
1100,624.0
1101,2905.0
1102,1034.0
1103,609.0
1104,1039.0
1105,248.0
1106,1345.0
1107,631.0
1108,1032.0
1109,632.0
1110,737.0
1111,1572.0
1112,1055.0
1113,249.0
1114,1037.0
1115,805.0
1116,624.0
1117,1042.0
1118,1034.0
1119,600.0
1120,238.0
1121,632.0
1122,1034.0
1123,793.0
1124,1041.0
1125,1340.0
1126,1037.0
1127,1042.0
1128,245.0
1129,252.0
1130,1331.0
1131,599.0
1132,1323.0
1133,1039.0
1134,1332.0
1135,1040.0
1136,993.0
1137,1334.0
1138,1313.0
1139,1041.0
1140,619.0
1141,1426.0
1142,623.0
1143,1348.0
1144,616.0
1145,742.0
1146,1338.0
1147,633.0
1148,1326.0
1149,243.0
1150,1346.0
1151,1314.0
1152,1349.0
1153,1651.0
1154,1337.0
1155,1039.0
1156,1319.0
1157,601.0
1158,1043.0
1159,1044.0
1160,227.0
1161,1024.0
1162,1059.0
1163,1335.0
1164,1322.0
1165,629.0
1166,624.0
1167,1023.0
1168,1039.0
1169,1948.0
1170,1048.0
1171,807.0
1172,1856.0
1173,621.0
1174,1312.0
1175,804.0
1176,1036.0
1177,251.0
1178,607.0
1179,1342.0
1180,1036.0
1181,1044.0
1182,601.0
1183,653.0
1184,609.0
1185,813.0
1186,1344.0
1187,1047.0
1188,604.0
1189,1323.0
1190,637.0
1191,1053.0
1192,1039.0
1193,787.0
1194,610.0
1195,239.0
1196,252.0
1197,611.0
1198,240.0
1199,2621.0
1200,1045.0
1201,1321.0
1202,1336.0
1203,252.0
1204,1319.0
1205,628.0
1206,1568.0
1207,1346.0
1208,1553.0
1209,616.0
1210,596.0
1211,233.0
1212,245.0
1213,1431.0
1214,1348.0
1215,1042.0
1216,1330.0
1217,621.0
1218,1338.0
1219,1321.0
1220,1348.0
1221,1325.0
1222,1336.0
1223,1025.0
1224,618.0
1225,812.0
1226,1345.0
1227,1337.0
1228,1044.0
1229,1323.0
1230,227.0
1231,713.0
1232,1333.0
1233,818.0
1234,1069.0
1235,809.0
1236,770.0
1237,1340.0
1238,809.0
1239,819.0
1240,1049.0
1241,1328.0
1242,764.0
1243,249.0
1244,599.0
1245,1154.0
1246,1429.0
1247,591.0
1248,250.0
1249,240.0
1250,243.0
1251,1425.0
1252,1672.0
1253,1341.0
1254,1303.0
1255,251.0
1256,627.0
1257,1920.0
1258,611.0
1259,602.0
1260,1151.0
1261,624.0
1262,1575.0
1263,652.0
1264,246.0
1265,739.0
1266,248.0
1267,1029.0
1268,1149.0
1269,810.0
1270,1039.0
1271,1689.0
1272,252.0
1273,248.0
1274,2852.0
1275,1337.0
1276,813.0
1277,624.0
1278,1044.0
1279,242.0
1280,1549.0
1281,247.0
1282,1323.0
1283,1023.0
1284,623.0
1285,620.0
1286,1321.0
1287,616.0
1288,246.0
1289,1032.0
1290,627.0
1291,1027.0
1292,1036.0
1293,1326.0
1294,737.0
1295,622.0
1296,1340.0
1297,1052.0
1298,1343.0
1299,248.0
1300,251.0
1301,628.0
1302,612.0
1303,627.0
1304,628.0
1305,2359.0
1306,1389.0
1307,616.0
1308,731.0
1309,817.0
1310,610.0
1311,607.0
1312,1856.0
1313,1909.0
1314,729.0
1315,252.0
1316,1040.0
1317,252.0
1318,814.0
1319,638.0
1320,1430.0
1321,770.0
1322,1330.0
1323,251.0
1324,1577.0
1325,598.0
1326,817.0
1327,234.0
1328,597.0
1329,631.0
1330,252.0
1331,1045.0
1332,652.0
1333,652.0
1334,1328.0
1335,248.0
1336,1041.0
1337,1580.0
1338,1410.0
1339,1352.0
1340,609.0
1341,1327.0
